,Frame#,Time,AlejandroMask:HeadTopX7,AlejandroMask:HeadTopY7,AlejandroMask:HeadTopZ7,AlejandroMask:HeadFrontX5,AlejandroMask:HeadFrontY5,AlejandroMask:HeadFrontZ5,HeadFront5MAG,AlejandroMask:LP1X46,LHandMaxPosY,LHandPosXMean,LHandPosYMean,LHandPosZMean,RHandPosXMean,RHandPosYMean,RHandPosZMean,BothHandMaxPosY,LHandVelocity,RHandVelocity,HeadMaxPosY,HeadVelocity,HeadPosXMean,HeadPosYMean,DistanceChestToLeftArm,DistanceChestToRightArm,DistanceChestToArmsMax,ShoulderVelocity
324,328,2.733333,0.144945,1.718,0.419957,0.107141,1.73234,0.567684,0.000709358865455,0.290536,0.951891,0.8480436,0.8450488,0.753377,-0.1433602,0.8480436,0.6749408,0.951891,0.00253774033345,0.00129602970645,1.73234,0.000797168112759,0.10597,1.1349422,0.877575703923,0.510902754893,0.877575703923,0.00102060766213
325,329,2.741667,0.144187,1.71797,0.420166,0.106464,1.73245,0.567865,0.000709808424858,0.289749,0.95378,0.8486963,0.8465379,0.7549519,-0.1437865,0.8486963,0.6757029,0.95378,0.00239506784873,,1.73245,0.000769553766803,0.1055308,1.1349986,0.878030603238,0.51041157081,0.878030603238,0.000986348822679
326,330,2.75,0.143444,1.71796,0.42035,0.105792,1.73258,0.568053,0.000691927741892,0.289175,0.955643,0.852712222222,0.8480232,0.7564783,-0.145622111111,0.852712222222,0.681936,0.955643,0.0026102216381,,1.73258,0.000730603175465,0.105104,1.1350706,0.881314892253,0.508480291826,0.881314892253,0.00096863408984
327,331,2.758333,0.142728,1.71795,0.420495,0.105134,1.73271,0.568223,0.000626048720149,0.288518,0.957492,0.8498158,0.8495437,0.7579922,-0.1446903,0.8498158,0.677072,0.957492,0.0024287177687,0.00113361104441,1.73271,0.000698859070199,0.1047032,1.13515,0.878736192893,0.509603163086,0.878736192893,0.000922667870905
328,332,2.766667,0.14206,1.71795,0.420638,0.10454,1.73284,0.568372,0.00061974833602,0.287785,0.959255,0.8502897,0.8510294,0.7594182,-0.1451626,0.8502897,0.6776933,0.959255,0.00244413256596,0.00108988256248,1.73284,0.000681499816581,0.1043378,1.1352292,0.87899288764,0.509297952328,0.87899288764,0.000876805565676
329,333,2.775,0.141399,1.71799,0.420799,0.103952,1.73295,0.568534,0.000589190122117,0.287111,0.961102,0.8507238,0.8525582,0.7607953,-0.1456602,0.8507238,0.6782742,0.961102,0.002497054665,0.00106356899165,1.73295,0.000617434207021,0.1039828,1.1353184,0.879208437591,0.509040431737,0.879208437591,0.000826376427544
330,334,2.783333,0.140808,1.71804,0.420936,0.103395,1.73305,0.568698,0.000561072187869,0.286341,0.962854,0.8511443,0.8540743,0.7621132,-0.1461286,0.8511443,0.6788139,0.962854,0.00242985534549,0.000951549263044,1.73305,0.000601759088008,0.1036616,1.1354084,0.879392996072,0.508798824347,0.879392996072,0.000800718427414
331,335,2.791667,0.140241,1.71812,0.421121,0.102866,1.73313,0.568867,0.000523703160197,0.285737,0.96465,0.8515055,0.8555792,0.7633739,-0.1465956,0.8515055,0.6792914,0.96465,0.00234024037227,0.000934430842813,1.73313,0.000550353522747,0.1033518,1.1355042,0.879513935621,0.508603044249,0.879513935621,0.000741842301301
332,336,2.8,0.139724,1.71822,0.421281,0.102379,1.73318,0.569053,0.000490653645661,0.284851,0.966432,0.8518237,0.8570263,0.7645384,-0.146984,0.8518237,0.6797479,0.966432,0.00238135465649,0.000935850949671,1.73318,0.000521176553578,0.1030726,1.1356002,0.879603508187,0.508393809699,0.879603508187,0.000724808940342
333,337,2.808333,0.139265,1.71838,0.421469,0.101925,1.7332,0.569238,0.000452165898758,0.284298,0.968213,0.8520768,0.8584389,0.7656434,-0.1473605,0.8520768,0.6801127,0.968213,0.0023383141363,0.000961690698718,1.7332,0.000470770644794,0.1028184,1.1357056,0.879634535596,0.508237662563,0.879634535596,0.000663990963794
334,338,2.816667,0.138859,1.71855,0.421636,0.10151,1.73323,0.569415,0.000387697046674,0.283621,0.969963,0.8522918,0.8598109,0.7666707,-0.1476903,0.8522918,0.6804336,0.969963,0.00219071700591,0.00102781564495,1.73323,0.000496109866864,0.1025986,1.1358258,0.879602653742,0.508089969352,0.879602653742,0.000639163515855
335,339,2.825,0.138529,1.71871,0.421801,0.101157,1.73324,0.569575,0.000328423507076,0.282852,0.971686,0.8524832,0.8611432,0.7676502,-0.1479856,0.8524832,0.6806841,0.971686,0.00225069144931,0.000992891736294,1.73324,0.000482579527125,0.1024164,1.1359396,0.879542225405,0.507918210652,0.879542225405,0.000630309447811
336,340,2.833333,0.138272,1.71883,0.421913,0.100856,1.73325,0.569706,0.000264491965852,0.282262,0.973324,0.8526378,0.8624613,0.7685508,-0.1482773,0.8526378,0.6808482,0.973324,0.00200766580884,0.00106048432332,1.73325,0.000477469370745,0.102275,1.1360348,0.879425471948,0.507752857284,0.879425471948,0.000619167182593
337,341,2.841667,0.138092,1.71892,0.422001,0.100606,1.73327,0.56979,0.000201228725584,0.281525,0.974909,0.8527907,0.8637042,0.7693459,-0.1485649,0.8527907,0.6809552,0.974909,0.00188645832183,0.00109034031385,1.73327,0.000460965291535,0.1021634,1.1361192,0.879338180602,0.507589975905,0.879338180602,0.000594448483891
338,342,2.85,0.137946,1.71895,0.422039,0.100409,1.7333,0.569818,0.000169011833905,0.280815,0.976365,0.8529465,0.8649024,0.7700966,-0.1488497,0.8529465,0.6810377,0.976365,0.00181454705092,0.00112544879937,1.7333,0.000495801371519,0.1020792,1.1361806,0.879245140255,0.507427390218,0.879245140255,0.000610539106037
339,343,2.858333,0.137846,1.71892,0.42204,0.10025,1.73335,0.56979,0.00014589379699,0.280014,0.977755,0.8531128,0.8659981,0.7708136,-0.1491125,0.8531128,0.681048,0.977755,0.00187289989054,0.00117473614059,1.73335,0.000482043566496,0.1020212,1.1362304,0.87918285155,0.507233485322,0.87918285155,0.000603162498834
340,344,2.866667,0.137753,1.71885,0.421986,0.100138,1.7334,0.569711,0.000146690149635,0.279224,0.979081,0.8532903,0.8670635,0.7714867,-0.149319,0.8532903,0.6810479,0.979081,0.00161364742122,0.00134823180499,1.7334,0.000434340879955,0.1019804,1.1362652,0.87912545983,0.506999623936,0.87912545983,0.000580390385861
341,345,2.875,0.137697,1.71873,0.421903,0.100065,1.73345,0.569594,0.000155772269676,0.278562,0.980325,0.8534592,0.8680613,0.7721458,-0.149571,0.8534592,0.6809904,0.980325,0.00142948382292,0.00136568005038,1.73345,0.000456703404848,0.1019632,1.1362838,0.8790825986,0.506796267438,0.8790825986,0.000570228901407
342,346,2.883333,0.137649,1.71859,0.421778,0.100037,1.73351,0.569453,0.000162864974749,0.277882,0.981432,0.8536218,0.8689724,0.7727324,-0.1496493,0.8536218,0.6809107,0.981432,0.00134806008768,0.00114551909631,1.73351,0.00045952366642,0.1019796,1.1363016,0.879025906717,0.506510011216,0.879025906717,0.000606984349057
343,347,2.891667,0.137626,1.71843,0.421637,0.100037,1.73356,0.569298,0.000162880324165,0.2772,0.982506,0.8536987,0.8697972,0.773323,-0.1497489,0.8536987,0.6807507,0.982506,0.00121789449461,0.00107565840303,1.73356,0.000470048933623,0.1020156,1.1363126,0.87892400712,0.506298105615,0.87892400712,0.000559217310176
344,348,2.9,0.137617,1.71826,0.421477,0.100076,1.7336,0.569145,0.00018226354545,0.276756,0.983485,0.8537236,0.8705412,0.7738983,-0.149842,0.8537236,0.6805464,0.983485,0.00111937661223,0.000930176864903,1.7336,0.000437379697746,0.1020764,1.1363234,0.878778113222,0.506131868266,0.878778113222,0.00054692321216
345,349,2.908333,0.137645,1.71811,0.421317,0.10014,1.73363,0.568977,0.000204254742907,0.276358,0.984382,0.853726,0.8711812,0.774463,-0.1499172,0.853726,0.6803855,0.984382,0.00107322178509,0.000860470801364,1.73363,0.000428547546954,0.102153,1.1363304,0.878652898559,0.505979772665,0.878652898559,0.00053440527692
346,350,2.916667,0.137697,1.71797,0.421144,0.100246,1.73366,0.568805,0.000237539470404,0.276103,0.985197,0.8536763,0.8717501,0.7749544,-0.1499019,0.8536763,0.680237,0.985197,0.00103716054688,0.000817524311565,1.73366,0.000423502066111,0.1022548,1.1363412,0.878494037297,0.505860947203,0.878494037297,0.000503349778981
347,351,2.925,0.137791,1.71785,0.420972,0.100384,1.73369,0.568614,0.000270822820309,0.276033,0.985955,0.8536165,0.8722944,0.7754128,-0.1498277,0.8536165,0.6801445,0.985955,0.000917826781043,0.000707904654597,1.73369,0.000407569625954,0.1023826,1.1363608,0.878328201822,0.505744795731,0.878328201822,0.000467332857822
348,352,2.933333,0.137908,1.71773,0.420784,0.100561,1.73371,0.56841,0.000310620347048,0.27579,0.986622,0.8535231,0.8727781,0.7758216,-0.1497309,0.8535231,0.6800243,0.986622,0.000775482430491,0.000756818340158,1.73371,0.000373743227363,0.102533,1.1363788,0.878148090607,0.505659842831,0.878148090607,0.00043951336726
349,353,2.941667,0.138059,1.71759,0.420589,0.100784,1.73372,0.568194,0.000344789791032,0.275612,0.987196,0.8533758,0.8731679,0.7761601,-0.1495635,0.8533758,0.6799005,0.987196,0.00059462509197,0.000749138838934,1.73372,0.000376130296573,0.1027044,1.136394,0.877950594107,0.505601873234,0.877950594107,0.000397583953399
350,354,2.95,0.138229,1.71743,0.420356,0.101052,1.73374,0.567978,0.000377233349533,0.275368,0.98765,0.8532109,0.8734726,0.7764038,-0.1494049,0.8532109,0.6797579,0.98765,0.000492156479181,0.000785879125566,1.73374,0.000377261182737,0.102898,1.1363962,0.877741886092,0.50557624222,0.877741886092,0.000358036311008
351,355,2.958333,0.138414,1.71725,0.420108,0.101348,1.73376,0.567745,0.000406214229194,0.275305,0.988018,0.8529737,0.8737099,0.7766006,-0.1491031,0.8529737,0.6796549,0.988018,0.000424547994931,0.000742068056178,1.73376,0.000406214229194,0.1031038,1.1363934,0.877494595607,0.505550937982,0.877494595607,0.000336203807236
352,356,2.966667,0.13861,1.71705,0.419836,0.101675,1.73376,0.567504,0.000440458851654,0.275254,0.988311,0.8527036,0.8739029,0.7767965,-0.1488379,0.8527036,0.6795198,0.988311,0.000404988888737,0.000872110084794,1.73376,0.000440458851654,0.1033186,1.1363704,0.877208618252,0.505565049334,0.877208618252,0.000323365118713
353,357,2.975,0.138832,1.71687,0.419571,0.102023,1.73376,0.567234,0.000474338486737,0.27523,0.988583,0.8523701,0.8740746,0.7769708,-0.1485314,0.8523701,0.679324,0.988583,0.000490355993132,0.000765397282462,1.73376,0.000474338486737,0.1035376,1.1363498,0.876868035591,0.505610787423,0.876868035591,0.00030484914302
354,358,2.983333,0.139082,1.71671,0.419274,0.102399,1.73377,0.566945,0.000499004008,0.27516,0.988848,0.852003,0.874261,0.7771441,-0.1481588,0.852003,0.6791723,0.988848,0.000338610395588,0.000814778497507,1.73377,0.000499004008,0.1037624,1.1363338,0.876464368678,0.505664767417,0.876464368678,0.000281527973743
355,359,2.991667,0.139381,1.71655,0.418965,0.102797,1.73377,0.566644,0.000531463074917,0.275158,0.989109,0.8516419,0.8744068,0.7773056,-0.1478191,0.8516419,0.6790243,0.989109,0.000302867958028,0.000699133749722,1.73377,0.000531463074917,0.104,1.1363222,0.876073293963,0.505726044911,0.876073293963,0.000247275150389
356,360,3.0,0.139715,1.71636,0.418643,0.10323,1.73376,0.566336,0.000568891026472,0.275199,0.989328,0.8513399,0.8745278,0.77745,-0.147467,0.8513399,0.6789606,0.989328,0.000299579705588,0.000949905784802,1.73376,0.000568891026472,0.1042524,1.1363024,0.875716913124,0.505755578921,0.875716913124,0.000228788111579
357,361,3.008333,0.140111,1.71615,0.418321,0.103694,1.73375,0.566007,0.000630299135332,0.275256,0.989511,0.8510105,0.8746159,0.7775641,-0.1471953,0.8510105,0.6787917,0.989511,0.000305394826413,0.000675012592475,1.73375,0.000630299135332,0.1045202,1.1362724,0.875333053034,0.505841248237,0.875333053034,0.000216564078277
358,362,3.016667,0.140546,1.71592,0.417987,0.104218,1.73372,0.565658,0.000668075594525,0.275361,0.989644,0.8506945,0.8746631,0.7776444,-0.1468968,0.8506945,0.6786724,0.989644,0.000405642699922,0.000643874211318,1.73372,0.000668075594525,0.104812,1.1362324,0.874930967299,0.505900924579,0.874930967299,0.000203784199584
359,363,3.025,0.141039,1.71564,0.417638,0.104774,1.73367,0.565291,0.000711054147024,0.275515,0.989743,0.8503885,0.8746793,0.7777051,-0.1465785,0.8503885,0.678596,0.989743,0.000470579430065,0.000662623573381,1.73367,0.000711054147024,0.1051206,1.1361724,0.874557459402,0.50595092402,0.874557459402,0.000201318156161
360,364,3.033333,0.14157,1.71536,0.417266,0.105371,1.73362,0.564908,0.000722133644141,0.275698,0.989835,0.8501076,0.8746548,0.7777355,-0.1463039,0.8501076,0.678549,0.989835,0.000535721009481,0.000654722078442,1.73362,0.000722133644141,0.1054396,1.1361092,0.874187676896,0.506001739183,0.874187676896,0.000198292712927
361,365,3.041667,0.142099,1.71507,0.416898,0.10598,1.73358,0.564522,0.000780303146219,0.275918,0.989943,0.8498222,0.8746603,0.7777953,-0.1460547,0.8498222,0.6784905,0.989943,0.000480571534737,0.000569275855803,1.73358,0.000780303146219,0.1057448,1.1360404,0.873799009598,0.506071582586,0.873799009598,0.000231475700669
362,366,3.05,0.142649,1.71475,0.416498,0.106637,1.73353,0.564104,0.000795842949331,0.276084,0.990049,0.8495662,0.8746717,0.777866,-0.1457261,0.8495662,0.6784996,0.990049,0.000475498685592,0.00249567886556,1.73353,0.000795842949331,0.1060528,1.1359548,0.873410366762,0.506081145358,0.873410366762,0.00025727222936
363,367,3.058333,0.14322,1.71443,0.416074,0.107308,1.73348,0.563679,0.000811169526055,0.276235,0.990133,0.8492913,0.8746641,0.7779116,-0.1455406,0.8492913,0.6782796,0.990133,0.00048968867661,0.000575769050922,1.73348,0.000811169526055,0.1063706,1.1358654,0.872999748292,0.506144363038,0.872999748292,0.000287445647036
364,368,3.066667,0.143794,1.71408,0.415654,0.107994,1.73343,0.563249,0.000861113232972,0.27636,0.990168,0.8490712,0.8746325,0.7779281,-0.1453112,0.8490712,0.6782469,0.990168,0.000535565122091,0.00319027663377,1.73343,0.000861113232972,0.1067054,1.1357666,0.872627397501,0.506163099177,0.872627397501,0.000281865216016
365,369,3.075,0.144412,1.71375,0.415198,0.108724,1.73338,0.562795,0.000871940364933,0.276503,0.990158,0.8488881,0.874564,0.7779265,-0.1448833,0.8488881,0.6784986,0.990158,0.000473714048768,0.00154621764315,1.73338,0.000871940364933,0.1070764,1.1356808,0.87230662725,0.506079123874,0.87230662725,0.000302572305408
366,370,3.083333,0.145007,1.71341,0.414745,0.109458,1.73333,0.562327,0.000878966438495,0.276588,0.990088,0.848625,0.8744923,0.7779263,-0.1445803,0.848625,0.6786473,0.990088,0.000540032406435,0.00221215754412,1.73333,0.000878966438495,0.1074562,1.1355944,0.871923110936,0.50611146124,0.871923110936,0.000312985622673
367,371,3.091667,0.145671,1.71307,0.414282,0.110207,1.7333,0.561868,0.000914956283109,0.276648,0.990005,0.8484463,0.8743931,0.7779108,-0.1444299,0.8484463,0.6784722,0.990005,0.000661324428704,0.000500849278726,1.7333,0.000914956283109,0.1078598,1.1355152,0.87163678985,0.506121230264,0.87163678985,0.000304711338811
368,372,3.1,0.146324,1.71275,0.413828,0.110981,1.73327,0.561381,0.000932108362799,0.276739,0.989921,0.848234,0.8742869,0.7779049,-0.1442051,0.848234,0.6785016,0.989921,0.000567617829177,0.000889108542305,1.73327,0.000932108362799,0.1082658,1.1354366,0.871335704258,0.506170691446,0.871335704258,0.000312032049636
369,373,3.108333,0.146999,1.7124,0.413353,0.111766,1.73323,0.56088,0.000941365497562,0.276888,0.989804,0.8480386,0.8741956,0.7778933,-0.1439897,0.8480386,0.6786004,0.989804,0.000482358787626,0.000303158374451,1.73323,0.000941365497562,0.1086772,1.1353528,0.871060197901,0.506231133197,0.871060197901,0.00032585272747
370,374,3.116667,0.147708,1.71205,0.412869,0.112571,1.73323,0.560392,0.000975032307157,0.277081,0.98967,0.8479272,0.8740985,0.7778274,-0.14385,0.8479272,0.6786303,0.98967,0.000522305466179,0.000259632432489,1.73323,0.000975032307157,0.1091046,1.1352734,0.87085143587,0.506258356605,0.87085143587,0.000339365584584
371,375,3.125,0.148417,1.71169,0.412378,0.113403,1.73321,0.559884,0.000962944442842,0.277388,0.98953,0.8478568,0.8739691,0.777739,-0.143729,0.8478568,0.6786723,0.98953,0.000549700827723,0.000220984162328,1.73321,0.000962944442842,0.1095326,1.135195,0.870698447985,0.506259518966,0.870698447985,0.000349452428808
372,376,3.133333,0.149107,1.71135,0.411889,0.114232,1.73318,0.559395,0.000953478893316,0.277825,0.989381,0.8478291,0.8738308,0.7776073,-0.1436213,0.8478291,0.6787071,0.989381,0.000459510609236,0.000184320373264,1.73318,0.000953478893316,0.1099626,1.1351178,0.870569115611,0.50624861599,0.870569115611,0.000323447059038
373,377,3.141667,0.149818,1.71103,0.411395,0.115043,1.73316,0.558894,0.000968019111382,0.27804,0.989261,0.8478359,0.8736634,0.7774382,-0.143541,0.8478359,0.6787346,0.989261,0.000499187339583,0.000157813180692,1.73316,0.000968019111382,0.1103966,1.1350526,0.870490868419,0.506226967588,0.870490868419,0.000317384624706
374,378,3.15,0.150505,1.71077,0.410929,0.115868,1.73314,0.558388,0.000943012195043,0.278238,0.989134,0.8478638,0.8735227,0.7772003,-0.1434872,0.8478638,0.6787382,0.989134,0.000393935273871,0.000152095364821,1.73314,0.000943012195043,0.1108242,1.1350058,0.870397821096,0.506214262723,0.870397821096,0.000318284463963
375,379,3.158333,0.151204,1.71049,0.410436,0.116682,1.73313,0.557912,0.000975337890169,0.278354,0.989015,0.8479324,0.8733691,0.777001,-0.1434179,0.8479324,0.6787398,0.989015,0.00044829454603,0.000527873090809,1.73313,0.000975337890169,0.1112548,1.1349614,0.870371195429,0.506170055721,0.870371195429,0.000333054049668
376,380,3.166667,0.151892,1.7102,0.409968,0.117502,1.73312,0.557384,0.000968867896052,0.278505,0.988865,0.8480404,0.8732155,0.7767864,-0.1433444,0.8480404,0.6786869,0.988865,0.000511423503566,0.000258629078025,1.73312,0.000968867896052,0.1116818,1.1349174,0.870363679415,0.506093784815,0.870363679415,0.000338675360781
377,381,3.175,0.152593,1.70991,0.409442,0.118336,1.73313,0.556891,0.000993428407083,0.278608,0.988684,0.8481729,0.8730574,0.7765185,-0.1432574,0.8481729,0.6786632,0.988684,0.00057630373936,0.000266063902099,1.73313,0.000993428407083,0.1121182,1.1348794,0.870382118775,0.505997142807,0.870382118775,0.000351792552508
378,382,3.183333,0.153259,1.7096,0.408933,0.119176,1.73315,0.556361,0.00101086349227,0.278678,0.98845,0.8483149,0.8728764,0.7762304,-0.1431378,0.8483149,0.6786368,0.98845,0.000631118055517,0.000261549230548,1.73315,0.00101086349227,0.112551,1.1348418,0.870414575188,0.505878678001,0.870414575188,0.000375889611455
379,383,3.191667,0.153941,1.70928,0.408415,0.120033,1.73314,0.555825,0.000988694593896,0.278831,0.9882,0.8484876,0.8727169,0.7758814,-0.1430302,0.8484876,0.6785952,0.9882,0.000595901837554,0.000352593250077,1.73314,0.000988694593896,0.1129886,1.1347974,0.870447423405,0.505753850448,0.870447423405,0.000406675546351
380,384,3.2,0.154603,1.70898,0.407889,0.120867,1.73314,0.555294,0.000960252570942,0.278939,0.987996,0.8486862,0.872544,0.775569,-0.1429389,0.8486862,0.6785746,0.987996,0.000597323195598,0.00262299485322,1.73314,0.000960252570942,0.1134248,1.1347548,0.870510423705,0.505624359802,0.870510423705,0.000377148511862
381,385,3.208333,0.155229,1.70871,0.407392,0.121663,1.73315,0.554757,0.000939749966746,0.279099,0.987807,0.8488762,0.8724188,0.7752095,-0.1429899,0.8488762,0.678301,0.987807,0.000551045370183,,1.73315,0.000939749966746,0.1138306,1.1347222,0.870540271655,0.505550370234,0.870540271655,0.000392777290586
382,386,3.216667,0.155856,1.70846,0.406874,0.122454,1.73317,0.55425,0.000929167907324,0.279167,0.98762,0.852412555556,0.872314,0.774886,-0.145003,0.852412555556,0.684678222222,0.98762,0.000565460873978,,1.73317,0.000929167907324,0.1142354,1.134691,0.873449536768,0.504476533436,0.873449536768,0.000417784633514
383,387,3.225,0.156457,1.70822,0.406384,0.123222,1.73317,0.553727,0.000902225027363,0.279216,0.987457,0.8493955,0.8722082,0.7745923,-0.1427469,0.8493955,0.6784003,0.987457,0.000609716327484,0.000347755661349,1.73317,0.000902225027363,0.1146284,1.134661,0.870722088953,0.505230498974,0.870722088953,0.000454111219857
384,388,3.233333,0.157063,1.70799,0.405869,0.123971,1.73317,0.553224,0.000882618830526,0.279373,0.987286,0.849622,0.8720804,0.7742326,-0.142657,0.849622,0.6783064,0.987286,0.000587670826229,0.000330316514876,1.73317,0.000882618830526,0.115015,1.1346254,0.87077776599,0.505080605403,0.87077776599,0.000476470355846
385,389,3.241667,0.157659,1.70776,0.405382,0.124701,1.73316,0.552728,0.00089472286212,0.27951,0.987136,0.8498308,0.8719422,0.7739085,-0.1425575,0.8498308,0.678211,0.987136,0.000797551252272,0.00035041689457,1.73316,0.00089472286212,0.1153918,1.1345844,0.870823362707,0.50495308894,0.870823362707,0.000482236456523
386,390,3.25,0.158258,1.7075,0.404858,0.125428,1.73312,0.552208,0.000856946322706,0.279587,0.986992,0.8500243,0.8718131,0.7735601,-0.1424492,0.8500243,0.6781054,0.986992,0.000496690044193,0.000376523571639,1.73312,0.000856946322706,0.1157732,1.1345214,0.870838779633,0.504820281677,0.870838779633,0.00046400862061
